"","Group","Protein","Log2_FC","estimate","estimate1","estimate2","statistic","p.value","parameter","conf.low","conf.high","method","alternative","Abundance","Significance"
"1036","CR-D:AL-D","IGHM",0.0481835335099652,-15,441.666666666667,456.666666666667,-0.190619792407534,0.863093587210653,2.52423858413104,-294.368876846055,264.368876846055,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1037","CR-D:AL-D","IGJ",-0.400179540551731,13,53.6666666666667,40.6666666666667,1.47300967047097,0.274324743450317,2.07555441983641,-23.6785646372081,49.6785646372081,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1038","CR-D:AL-D","IGKC",-0.0136911588923751,2.66666666666663,282.333333333333,279.666666666667,0.0630958780217775,0.952806895733564,3.87910716425955,-116.132655526161,121.465988859494,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1039","CR-D:AL-D","IL1AP",-0.466176348270645,12.3333333333333,44.6666666666667,32.3333333333333,3.52781158020869,0.050624588102575,2.52662351221549,-0.0700521174057463,24.7367187840724,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1040","CR-D:AL-D","ITIH1",-0.106590431084865,24.3333333333334,341.666666666667,317.333333333333,1.48209984499556,0.213340811177043,3.94888933470118,-21.4843794702616,70.1510461369283,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1041","CR-D:AL-D","ITIH2",-0.134528126890419,23,258.333333333333,235.333333333333,1.66908348273026,0.208685503149448,2.56971792043914,-25.3156876130636,71.3156876130635,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1042","CR-D:AL-D","ITIH3",-0.214850872323829,22,159,137,5.61829310300774,0.0147612309694335,2.69554140127389,8.70285359305518,35.2971464069448,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1043","CR-D:AL-D","ITIH4",-0.0221843690659861,5,327.666666666667,322.666666666667,0.282066530416726,0.793703656814755,3.51538908871611,-47.0108904279453,57.0108904279453,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1044","CR-D:AL-D","K1C10",-0.874469117916141,3.33333333333333,7.33333333333333,4,1.28036879932896,0.31520735510732,2.27932618683002,-6.65036473725015,13.3170314039168,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1045","CR-D:AL-D","K1C14",-0.893084796083488,2,4.33333333333333,2.33333333333333,1.80906806746658,0.15001237341224,3.72307692307692,-1.16164670578736,5.16164670578736,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1046","CR-D:AL-D","K22E",-0.959358015502654,5.66666666666667,11.6666666666667,6,2.91547594742265,0.0624383524376665,2.97172236503856,-0.552328663684793,11.8856619970181,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1047","CR-D:AL-D","K2C1",-0.459431618637297,3,11,8,2.59807621135332,0.0753763935805814,3.2,-0.548197219487127,6.54819721948713,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1048","CR-D:AL-D","K2C5",-0.667424660913129,3.33333333333333,9,5.66666666666667,2.5,0.0677379830074863,3.93846153846154,-0.391517410526324,7.05818407719299,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1049","CR-D:AL-D","KLKB1",-0.032204351491217,3.33333333333334,151,147.666666666667,1.31306432859723,0.264348353964364,3.7171270718232,-3.93158369094576,10.5982503576124,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1050","CR-D:AL-D","KNG1",-0.0493834697710958,17.6666666666667,525,507.333333333333,0.720172513388204,0.540882815292405,2.17625179867057,-80.0993586564107,115.432691989744,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1051","CR-D:AL-D","KPYM",0.0484985176911901,-1.33333333333334,39,40.3333333333333,-0.55470019622523,0.609684046233436,3.85734664764622,-8.10554980449654,5.43888313782986,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1052","CR-D:AL-D","KV2A3",-1.46948528330122,7.66666666666667,12,4.33333333333333,1.70957653636848,0.165190920507588,3.85582298593538,-4.97019512716962,20.303528460503,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1053","CR-D:AL-D","KV2A5",-1.28010791919274,3.33333333333333,5.66666666666667,2.33333333333333,3.53553390593274,0.0493722821606562,2.56,0.0189638216604464,6.64770284500622,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"1054","CR-D:AL-D","KV2A7",-0.74003189721399,21,52.3333333333333,31.3333333333333,1.53339600806039,0.237716464438269,2.56,-27.1439980666368,69.1439980666368,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1055","CR-D:AL-D","KV3A1",0.44930740136359,-12.6666666666667,34.6666666666667,47.3333333333333,-1.71491599314479,0.167381253904012,3.695265977422,-33.8584618107558,8.52512847742247,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1056","CR-D:AL-D","KV3AD",-0.308950240889152,5.33333333333334,27.6666666666667,22.3333333333333,0.430393755031922,0.689091059604771,3.99879403297566,-29.0757825588977,39.7424492255643,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1057","CR-D:AL-D","KV3AI",0.0356239097307212,-0.333333333333332,13.3333333333333,13.6666666666667,-0.0668153104781058,0.950042098219966,3.86415094339623,-14.3788528498146,13.7121861831479,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1058","CR-D:AL-D","KV5A3",-0.943416471633633,4,8.33333333333333,4.33333333333333,3.20713490294909,0.0704086130442109,2.30588235294118,-0.738718716123152,8.73871871612315,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1059","CR-D:AL-D","KV5A4",-0.830074998557688,2.33333333333333,5.33333333333333,3,1.75,0.182349635393766,2.87640449438202,-2.01496323474899,6.68162990141566,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1060","CR-D:AL-D","KV5A6",-0.0703893278913979,1.66666666666666,35,33.3333333333333,0.292602867990326,0.794374146190299,2.27704633462411,-20.194279211098,23.5276125444313,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1061","CR-D:AL-D","KV5A7",0.206450877467426,-2,13,15,-1.04446593573419,0.359281962435675,3.72307692307692,-7.47613273000648,3.47613273000648,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1062","CR-D:AL-D","KV5A9",-0.237039197300849,1.66666666666667,11,9.33333333333333,0.395284707521047,0.712810046546985,3.99937509764099,-10.0405751876842,13.3739085210175,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1063","CR-D:AL-D","KV5AC",-0.0565835283663673,0.333333333333332,8.66666666666667,8.33333333333333,0.0788110406239098,0.94141622478814,3.55447377442578,-12.0136144573384,12.680281124005,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1064","CR-D:AL-D","KV5AF",-0.807354922057604,1,2.33333333333333,1.33333333333333,1.06066017177982,0.378530760387812,2.56,-2.31436951167289,4.31436951167289,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1065","CR-D:AL-D","KV6A1",-0.371968777386958,3.33333333333333,14.6666666666667,11.3333333333333,0.86386842558136,0.445382305854798,3.33197253664873,-8.28254637707377,14.9492130437404,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1066","CR-D:AL-D","KV6A6",0.899473124046036,-15,17.3333333333333,32.3333333333333,-0.929268231259951,0.4471769052179,2.09066423244857,-81.6443712759925,51.6443712759925,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1067","CR-D:AL-D","KV6AB",-0.389042290745899,4.33333333333333,18.3333333333333,14,0.517521828627721,0.651002956629779,2.26237481710868,-27.9717270762568,36.6383937429235,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1068","CR-D:AL-D","LAC1",0.0989150260726873,-3.66666666666667,51.6666666666667,55.3333333333333,-0.239583763027968,0.831005931949854,2.21746249016313,-63.6986371995888,56.3653038662555,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1069","CR-D:AL-D","LAC2",-0.280677366621044,10.6666666666667,60.3333333333333,49.6666666666667,4.39553804635805,0.0118159312360797,3.98722498225692,3.9205360657713,17.412797267562,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1070","CR-D:AL-D","LAC3",-0.0213736507925671,0.333333333333336,22.6666666666667,22.3333333333333,0.0940720868383604,0.930084875178444,3.5742477256823,-9.98452441046772,10.6511910771344,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1071","CR-D:AL-D","LBP",-0.85982234195174,7.33333333333333,16.3333333333333,9,5.5,0.0131995163433048,2.87640449438202,2.98503676525101,11.6816299014157,"Welch Two Sample t-test","two.sided","Decreased","p-value < 0.05"
"1072","CR-D:AL-D","LCAT",-0.0990473692508087,4.66666666666666,70.3333333333333,65.6666666666667,0.527644853011085,0.626212259297376,3.91775819137584,-20.0937736941525,29.4271070274858,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1073","CR-D:AL-D","LDHA",1,-5.66666666666667,5.66666666666667,11.3333333333333,-2.01752881892955,0.116952035611585,3.82909229016331,-13.6041216359241,2.27078830259076,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1074","CR-D:AL-D","LG3BP",0.415037499278844,-1.33333333333333,4,5.33333333333333,-0.4,0.709976994762308,3.92310710082385,-10.6601295241339,7.99346285746725,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1075","CR-D:AL-D","LIFR",-0.131244533278253,7.33333333333333,84.3333333333333,77,1.20378644136208,0.297577233012327,3.84079876054398,-9.86057330640949,24.5272399730762,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1076","CR-D:AL-D","LRP1",-0.14086253583985,1.33333333333333,14.3333333333333,13,0.632455532033676,0.588976971103272,2.10249671484888,-7.3266008682999,9.99326753496656,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1077","CR-D:AL-D","LTBP1",1.16992500144231,-3.33333333333333,2.66666666666667,6,-0.971285862357264,0.414336012557044,2.54842367883874,-15.4359273457211,8.76926067905441,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1078","CR-D:AL-D","LUM",0.268703155920486,-8.66666666666666,42.3333333333333,51,-2.15918247619724,0.113333952188909,3.22642522826671,-20.9481091861544,3.61477585282106,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1079","CR-D:AL-D","LV1C",-0.633872101202103,5.33333333333333,15,9.66666666666667,1.53252205635384,0.208156607531081,3.58671698113208,-4.78430605844909,15.4509727251158,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1080","CR-D:AL-D","MA1A1",-0.165423609207372,4.33333333333334,40,35.6666666666667,1.22838453727999,0.28760857011483,3.93846153846154,-5.52169540575327,14.1883620724199,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1081","CR-D:AL-D","MA2B1",-0.0544477840223765,1,27,26,0.397359707119513,0.720157560040551,2.72452830188679,-7.48715775788037,9.48715775788037,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1082","CR-D:AL-D","MASP1",-0.0437213774293177,1.33333333333333,44.6666666666667,43.3333333333333,0.381385035698236,0.724269815560436,3.61301881158555,-8.79728924664274,11.4639559133094,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1083","CR-D:AL-D","MASP2",-0.20945336562895,8.33333333333333,61.6666666666667,53.3333333333333,1.40413989075433,0.23325397633274,3.98252254037452,-8.1729580027338,24.8396246694005,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1084","CR-D:AL-D","MBL1",-0.39231742277876,6.66666666666667,28,21.3333333333333,1.30465614610688,0.28995902352494,2.76560582918096,-10.403534673725,23.7368680070584,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1085","CR-D:AL-D","MBL2",-0.043068721891886,1,34,33,0.2,0.851251858329212,3.99361022364217,-12.8909897128026,14.8909897128026,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1086","CR-D:AL-D","MMP2",0.366127898797897,-4.33333333333333,15,19.3333333333333,-2.13718683496964,0.159316012405771,2.11102544333076,-12.6320721649048,3.96540549823811,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1087","CR-D:AL-D","MMRN1",1.63226821549951,-7,3.33333333333333,10.3333333333333,-2.34787137637478,0.108480981866536,2.74796049806784,-17.000052859328,3.00005285932799,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1088","CR-D:AL-D","MUG1",-0.0578929330660535,119.666666666667,3042.33333333333,2922.66666666667,1.32198996528073,0.267976061873821,3.40487145307199,-149.966979835171,389.300313168505,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1089","CR-D:AL-D","MUG2",-0.137503523749935,1.66666666666666,18.3333333333333,16.6666666666667,1.76776695296637,0.190797668930078,2.56,-1.64770284500622,4.98103617833955,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1090","CR-D:AL-D","MUP17",-0.874469117916141,10,22,12,2.02721213519846,0.125158970469737,3.38887122416534,-4.72714666198816,24.7271466619882,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1091","CR-D:AL-D","MUP18",-0.332382452524529,19,92.3333333333333,73.3333333333333,2.56455124279533,0.0869695940792183,2.85940594059406,-5.24740295350562,43.2474029535056,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1092","CR-D:AL-D","MUP2",-0.255257055242075,6,37,31,4.24264068711928,0.0132355995636827,4,2.07351367704489,9.92648632295511,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1093","CR-D:AL-D","MUP20",-0.187627003175771,5,41,36,0.89323700126312,0.436315523166592,3.06273830155979,-12.6094511924258,22.6094511924258,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1094","CR-D:AL-D","MUP3",0,0,26.3333333333333,26.3333333333333,0,1,3.96909871244635,-7.65520750999481,7.65520750999481,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1095","CR-D:AL-D","MYH9",2.44930740136359,-19.3333333333333,4.33333333333333,23.6666666666667,-1.76816120646411,0.210646600800109,2.14226424520534,-63.5084874607026,24.8418207940359,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1096","CR-D:AL-D","NDKA",0.459431618637297,-3,8,11,-0.734846922834953,0.522343737844982,2.63435194942044,-17.0745102203101,11.0745102203101,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1097","CR-D:AL-D","NUCB1",-1.23703919730085,6.33333333333333,11,4.66666666666667,1.8454431384788,0.143695889679189,3.73910149750416,-3.46310399443607,16.1297706611027,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1098","CR-D:AL-D","OBP1A",2,-13,4.33333333333333,17.3333333333333,-2.09362969567057,0.11680572237642,3.39137292455886,-31.5313048571828,5.53130485718279,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1099","CR-D:AL-D","PAFA",-0.0274807364221072,0.666666666666671,35.3333333333333,34.6666666666667,0.165521177720475,0.881518607688097,2.38727741068429,-14.2291410623126,15.562474395646,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1100","CR-D:AL-D","PARK7",-0.125530882083859,0.333333333333333,4,3.66666666666667,0.147441956154897,0.893108119555997,2.69554140127389,-7.34377772417012,8.01044439083679,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1101","CR-D:AL-D","PCYOX",-0.0179219079972623,0.333333333333332,27,26.6666666666667,0.0999999999999996,0.92839534987046,2.29937916762474,-12.3599440925722,13.0266107592389,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1102","CR-D:AL-D","PEBP1",1.0703893278914,-3.66666666666667,3.33333333333333,7,-1.11688078164698,0.356397033558199,2.60456747404844,-15.0717702144161,7.73843688108279,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1103","CR-D:AL-D","PEDF",-0.22431729826094,6,41.6666666666667,35.6666666666667,2.81112771399491,0.055757236032269,3.52780692549843,-0.252289161352789,12.2522891613528,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1104","CR-D:AL-D","PGRP2",-0.273963965992053,18.3333333333333,106,87.6666666666667,4.23076923076923,0.0178383387033246,3.48453608247423,5.56658565783578,31.1000810088309,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1105","CR-D:AL-D","PHLD",-0.0557632715220087,5.33333333333331,140.666666666667,135.333333333333,0.617673149185744,0.572555279966273,3.72307692307692,-19.3599168258738,30.0265834925404,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1106","CR-D:AL-D","PI16",-0.0458036896131246,0.666666666666664,21.3333333333333,20.6666666666667,0.274721127897377,0.806064608693251,2.32436905254448,-8.49537630596195,9.82870963929527,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1107","CR-D:AL-D","PLEK",1.75488750216347,-6.33333333333333,2.66666666666667,9,-1.53106363164822,0.254862713721545,2.19004524886878,-22.7303803156605,10.0637136489938,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1108","CR-D:AL-D","PLF4",0.452512204697507,-2.33333333333333,6.33333333333333,8.66666666666667,-0.754829412424069,0.504379779792597,3.04989690721649,-12.0805047705516,7.41383810388493,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1109","CR-D:AL-D","PLMN",-0.0483372985765527,21,637.333333333333,616.333333333333,0.809958676631864,0.484769324464577,2.62939908470117,-68.4978068526024,110.497806852602,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1110","CR-D:AL-D","PLSL",-0.857980995127572,4.33333333333333,9.66666666666667,5.33333333333333,2.54950975679639,0.0764780838462415,3.29756097560976,-0.809871417050853,9.47653808371752,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1111","CR-D:AL-D","PLTP",-0.335069194575429,13.3333333333333,64.3333333333333,51,3.04997140665209,0.0381979899815337,3.98652472712572,1.17955703615939,25.4871096305073,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
"1112","CR-D:AL-D","PMGE",0.584962500721156,-2,4,6,-1.22474487139159,0.321341855043195,2.56,-7.74065638927469,3.74065638927469,"Welch Two Sample t-test","two.sided","Unchanged","Unchanged"
